review_id,text,source,item,true_sentiment,review_date,clean_text,vader_compound,textblob_polarity,textblob_subjectivity,ensemble_score,predicted_sentiment,joy,anger,sadness,fear,trust,surprise,dominant_emotion,total_emotion_words
REV100440,I hate how unreliable this desk lamp turned out to be.,Amazon Review,desk lamp,negative,2024-06-27,I hate how unreliable this desk lamp turned out to be.,-0.5719,-0.8,0.9,-0.6631,negative,0,1,0,0,0,0,anger,1
REV100441,"Awful experience with the fitness tracker, would not recommend at all.",Twitter/X Post,fitness tracker,negative,2024-02-22,"Awful experience with the fitness tracker, would not recommend at all.",-0.4606,-1.0,1.0,-0.6764,negative,0,0,0,0,1,0,trust,1
REV100442,"Five stars for the coffee maker, it changed the way I do things. Love it!",News Headline,coffee maker,positive,2024-12-06,"Five stars for the coffee maker, it changed the way I do things. Love it!",0.6696,0.625,0.6,0.6518,positive,1,0,0,0,0,0,joy,1
REV100444,I hate how unreliable this smartphone case turned out to be.,Twitter/X Post,smartphone case,negative,2024-02-23,I hate how unreliable this smartphone case turned out to be.,-0.5719,-0.8,0.9,-0.6631,negative,0,1,0,0,0,0,anger,1
REV100446,The running shoes arrived on time and matches the description.,Amazon Review,running shoes,neutral,2024-02-13,The running shoes arrived on time and matches the description.,0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100447,"Awful experience with the laptop stand, would not recommend at all.",Twitter/X Post,laptop stand,negative,2024-10-24,"Awful experience with the laptop stand, would not recommend at all.",-0.6261,-1.0,1.0,-0.7757,negative,0,0,0,0,1,0,trust,1
REV100448,"I'm so happy with the yoga mat, works perfectly and looks great.",News Headline,yoga mat,positive,2024-07-01,"I'm so happy with the yoga mat, works perfectly and looks great.",0.923,0.8667,0.9167,0.9005,positive,2,0,0,0,0,0,joy,2
REV100449,This bluetooth speaker caused nothing but problems since day one.,Product Forum,bluetooth speaker,negative,2024-02-26,This bluetooth speaker caused nothing but problems since day one.,0.438,0.0,0.0,0.2628,positive,0,0,0,0,0,0,none,0
REV100450,"This smartphone case is fantastic, best purchase I've made all year.",News Headline,smartphone case,positive,2024-11-10,"This smartphone case is fantastic, best purchase I've made all year.",0.8316,0.7,0.6,0.779,positive,2,0,0,0,0,0,joy,2
REV100453,"I'm so disappointed with this wireless headphones, complete waste of money. Never again.",Amazon Review,wireless headphones,negative,2024-03-03,"I'm so disappointed with this wireless headphones, complete waste of money. Never again.",-0.7346,-0.2833,0.3833,-0.5541,negative,0,0,1,0,0,0,sadness,1
REV100455,The airline arrived damaged and customer service ignored me.,Facebook Comment,airline,negative,2024-01-08,The airline arrived damaged and customer service ignored me.,-0.6369,0.0,0.0,-0.3821,negative,0,0,0,0,0,0,none,0
REV100459,The yoga mat arrived damaged and customer service ignored me. :(,Product Forum,yoga mat,negative,2024-09-26,The yoga mat arrived damaged and customer service ignored me. :(,-0.7964,-0.75,1.0,-0.7778,negative,0,0,0,0,0,0,none,0
REV100461,The wireless headphones has some pros and cons worth mentioning.,Facebook Comment,wireless headphones,neutral,2024-03-28,The wireless headphones has some pros and cons worth mentioning.,0.2263,0.3,0.1,0.2558,positive,0,0,0,0,0,0,none,0
REV100462,The streaming service has some pros and cons worth mentioning.,Facebook Comment,streaming service,neutral,2024-05-24,The streaming service has some pros and cons worth mentioning.,0.2263,0.3,0.1,0.2558,positive,0,0,0,0,0,0,none,0
REV100463,"Five stars for the gaming mouse, it changed the way I do things.!!",Product Forum,gaming mouse,positive,2024-10-15,"Five stars for the gaming mouse, it changed the way I do things.!!",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100466,Considering whether to keep the yoga mat or exchange it.,Amazon Review,yoga mat,neutral,2024-06-25,Considering whether to keep the yoga mat or exchange it.,0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100467,"I bought the running shoes last week, still testing it out.",Facebook Comment,running shoes,neutral,2024-04-21,"I bought the running shoes last week, still testing it out.",0.0,0.0,0.0667,0.0,neutral,0,0,0,0,0,0,none,0
REV100468,"The delivery service works as expected, average performance overall.",Facebook Comment,delivery service,neutral,2024-02-21,"The delivery service works as expected, average performance overall.",0.0,-0.0833,0.2667,-0.0333,neutral,0,0,0,0,0,0,none,0
REV100471,Here is my honest review of the air purifier after a week of use.,News Headline,air purifier,neutral,2024-02-01,Here is my honest review of the air purifier after a week of use.,0.5106,0.6,0.9,0.5464,positive,0,0,0,0,1,0,trust,1
REV100472,The customer service team was super helpful with my customer support experience order.,Amazon Review,customer support experience,positive,2024-08-18,The customer service team was super helpful with my customer support experience order.,0.8555,0.3333,0.6667,0.6466,positive,0,0,0,0,0,0,none,0
REV100474,"I'm so disappointed with this mobile app, complete waste of money.",Amazon Review,mobile app,negative,2024-11-09,"I'm so disappointed with this mobile app, complete waste of money.",-0.7346,-0.2833,0.3833,-0.5541,negative,0,0,1,0,0,0,sadness,1
REV100475,What a wonderful customer support experience! Great value for the price.,Amazon Review,customer support experience,positive,2024-04-15,What a wonderful customer support experience! Great value for the price.,0.9215,0.9,0.875,0.9129,positive,2,0,0,0,0,0,joy,2
REV100477,"Received the desk lamp today, packaging was standard.",Facebook Comment,desk lamp,neutral,2024-03-16,"Received the desk lamp today, packaging was standard.",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100479,Comparing the bluetooth speaker to similar products on the market now.,Product Forum,bluetooth speaker,neutral,2024-03-01,Comparing the bluetooth speaker to similar products on the market now.,0.0,0.0,0.4,0.0,neutral,0,0,0,0,0,0,none,0
REV100481,"I bought the bluetooth speaker last week, still testing it out.",Product Forum,bluetooth speaker,neutral,2024-02-05,"I bought the bluetooth speaker last week, still testing it out.",0.0,0.0,0.0667,0.0,neutral,0,0,0,0,0,0,none,0
REV100483,The software update arrived damaged and customer service ignored me.!!,Amazon Review,software update,negative,2024-12-18,The software update arrived damaged and customer service ignored me.!!,-0.6988,0.0,0.0,-0.4193,negative,0,0,0,0,0,0,none,0
REV100484,"The gaming mouse meets the basic requirements, nothing more.",Facebook Comment,gaming mouse,neutral,2024-11-17,"The gaming mouse meets the basic requirements, nothing more.",0.0,0.25,0.3125,0.1,positive,0,0,0,0,0,0,none,0
REV100485,Considering whether to keep the water bottle or exchange it.,Amazon Review,water bottle,neutral,2024-08-02,Considering whether to keep the water bottle or exchange it.,0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100487,The delivery service has some pros and cons worth mentioning.,Product Forum,delivery service,neutral,2024-01-20,The delivery service has some pros and cons worth mentioning.,0.2263,0.3,0.1,0.2558,positive,0,0,0,0,0,0,none,0
REV100488,"The gaming mouse is okay, not great but not bad either.",Facebook Comment,gaming mouse,neutral,2024-10-01,"The gaming mouse is okay, not great but not bad either.",0.4728,0.15,0.6389,0.3437,positive,1,0,0,0,0,0,joy,1
REV100489,Great coffee maker! My whole family loves it.,Facebook Comment,coffee maker,positive,2024-12-31,Great coffee maker! My whole family loves it.,0.8439,0.6,0.575,0.7463,positive,1,0,0,0,0,0,joy,1
REV100490,"I'm so happy with the smartphone case, works perfectly and looks great. 😊",News Headline,smartphone case,positive,2024-10-17,"I'm so happy with the smartphone case, works perfectly and looks great.",0.923,0.8667,0.9167,0.9005,positive,2,0,0,0,0,0,joy,2
REV100491,The smartphone case arrived on time and matches the description.,Product Forum,smartphone case,neutral,2024-03-12,The smartphone case arrived on time and matches the description.,0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100493,The backpack arrived quickly and the build quality is amazing.,Facebook Comment,backpack,positive,2024-04-14,The backpack arrived quickly and the build quality is amazing.,0.5859,0.4667,0.7,0.5382,positive,1,0,0,0,0,0,joy,1
REV100495,"Terrible running shoes, broke after just two days of use.",Facebook Comment,running shoes,negative,2024-03-09,"Terrible running shoes, broke after just two days of use.",-0.7096,-1.0,1.0,-0.8258,negative,0,0,0,0,0,0,none,0
REV100497,"Awful experience with the gaming mouse, would not recommend at all. :(",Amazon Review,gaming mouse,negative,2024-05-26,"Awful experience with the gaming mouse, would not recommend at all. :(",-0.7912,-0.875,1.0,-0.8247,negative,0,0,0,0,1,0,trust,1
REV100498,"Terrible air purifier, broke after just two days of use. Never again.",News Headline,air purifier,negative,2024-04-24,"Terrible air purifier, broke after just two days of use. Never again.",-0.7096,-1.0,1.0,-0.8258,negative,0,0,0,0,0,0,none,0
REV100499,What a wonderful fitness tracker! Great value for the price.!!,Amazon Review,fitness tracker,positive,2024-04-17,What a wonderful fitness tracker! Great value for the price.!!,0.9213,1.0,0.875,0.9528,positive,2,0,0,0,0,0,joy,2
REV100501,"I bought the yoga mat last week, still testing it out.",Twitter/X Post,yoga mat,neutral,2024-09-11,"I bought the yoga mat last week, still testing it out.",0.0,0.0,0.0667,0.0,neutral,0,0,0,0,0,0,none,0
REV100503,The office chair arrived quickly and the build quality is amazing.!!,Product Forum,office chair,positive,2024-09-17,The office chair arrived quickly and the build quality is amazing.!!,0.658,0.6354,0.7,0.649,positive,1,0,0,0,0,0,joy,1
REV100504,"The mobile app does what it's supposed to do, nothing special.",News Headline,mobile app,neutral,2024-11-27,"The mobile app does what it's supposed to do, nothing special.",-0.3089,0.3571,0.5714,-0.0425,neutral,0,0,0,0,0,0,none,0
REV100507,"Very frustrated with the airline, it never worked as advertised.",Product Forum,airline,negative,2024-12-08,"Very frustrated with the airline, it never worked as advertised.",-0.5709,-0.91,0.26,-0.7065,negative,0,1,0,0,0,0,anger,1
REV100508,"Excellent wireless headphones, exactly as described and super reliable.",Amazon Review,wireless headphones,positive,2024-11-13,"Excellent wireless headphones, exactly as described and super reliable.",0.8225,0.5278,0.6389,0.7046,positive,1,0,0,0,1,0,joy,2
REV100510,"This wireless headphones is fantastic, best purchase I've made all year.",Product Forum,wireless headphones,positive,2024-09-05,"This wireless headphones is fantastic, best purchase I've made all year.",0.8316,0.7,0.6,0.779,positive,2,0,0,0,0,0,joy,2
REV100511,"Very frustrated with the backpack, it never worked as advertised.",Product Forum,backpack,negative,2024-01-05,"Very frustrated with the backpack, it never worked as advertised.",-0.5709,-0.91,0.26,-0.7065,negative,0,1,0,0,0,0,anger,1
REV100512,"Awful experience with the mobile app, would not recommend at all. Never again.",Twitter/X Post,mobile app,negative,2024-01-08,"Awful experience with the mobile app, would not recommend at all. Never again.",-0.6261,-1.0,1.0,-0.7757,negative,0,0,0,0,1,0,trust,1
REV100513,"Disappointing water bottle, definitely returning it. 😡",Product Forum,water bottle,negative,2024-06-18,"Disappointing water bottle, definitely returning it.",-0.128,-0.3,0.6,-0.1968,negative,0,0,1,0,0,0,sadness,1
REV100515,"I'm so disappointed with this bluetooth speaker, complete waste of money.",Twitter/X Post,bluetooth speaker,negative,2024-04-23,"I'm so disappointed with this bluetooth speaker, complete waste of money.",-0.7346,-0.2833,0.3833,-0.5541,negative,0,0,1,0,0,0,sadness,1
REV100516,"Received the mobile app today, packaging was standard.",Twitter/X Post,mobile app,neutral,2024-10-16,"Received the mobile app today, packaging was standard.",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100519,Great bluetooth speaker! My whole family loves it.,Amazon Review,bluetooth speaker,positive,2024-06-17,Great bluetooth speaker! My whole family loves it.,0.8439,0.6,0.575,0.7463,positive,1,0,0,0,0,0,joy,1
REV100520,"This air purifier is fantastic, best purchase I've made all year.",Twitter/X Post,air purifier,positive,2024-09-17,"This air purifier is fantastic, best purchase I've made all year.",0.8316,0.7,0.6,0.779,positive,2,0,0,0,0,0,joy,2
REV100521,What a wonderful airline! Great value for the price. :),Amazon Review,airline,positive,2024-08-16,What a wonderful airline! Great value for the price. :),0.9259,0.7667,0.9167,0.8622,positive,2,0,0,0,0,0,joy,2
REV100522,"I'm so disappointed with this kitchen blender, complete waste of money.",Amazon Review,kitchen blender,negative,2024-01-26,"I'm so disappointed with this kitchen blender, complete waste of money.",-0.7346,-0.2833,0.3833,-0.5541,negative,0,0,1,0,0,0,sadness,1
REV100523,"Absolutely love this smartphone case, it exceeded all my expectations!",Amazon Review,smartphone case,positive,2024-01-24,"Absolutely love this smartphone case, it exceeded all my expectations!",0.6989,0.625,0.6,0.6693,positive,1,0,0,0,0,0,joy,1
REV100524,"Just unboxed the office chair, will update this review later.",Product Forum,office chair,neutral,2024-07-08,"Just unboxed the office chair, will update this review later.",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV100525,"The bluetooth speaker works as expected, average performance overall.",Facebook Comment,bluetooth speaker,neutral,2024-03-02,"The bluetooth speaker works as expected, average performance overall.",0.0,-0.0833,0.2667,-0.0333,neutral,0,0,0,0,0,0,none,0
REV100526,The office chair arrived damaged and customer service ignored me.,Facebook Comment,office chair,negative,2024-02-21,The office chair arrived damaged and customer service ignored me.,-0.6369,0.0,0.0,-0.3821,negative,0,0,0,0,0,0,none,0
REV100528,I hate how unreliable this laptop stand turned out to be. Never again.,Product Forum,laptop stand,negative,2024-03-10,I hate how unreliable this laptop stand turned out to be. Never again.,-0.5719,-0.8,0.9,-0.6631,negative,0,1,0,0,0,0,anger,1
REV100530,"This software update is fantastic, best purchase I've made all year. 😊",Twitter/X Post,software update,positive,2024-05-01,"This software update is fantastic, best purchase I've made all year.",0.8316,0.7,0.6,0.779,positive,2,0,0,0,0,0,joy,2
REV100532,"This wireless headphones is a game changer, I use it every single day.",Product Forum,wireless headphones,positive,2024-06-23,"This wireless headphones is a game changer, I use it every single day.",0.0,-0.2357,0.3071,-0.0943,negative,0,0,0,0,0,0,none,0
